"id","bucket","source_type","agency","component","office","region_country","title","summary","date_posted","status","contractor_incumbent","related_ref","budget_signal","oversight_signal","medical_travel_relevance","occu_med_score","action_tag","source_url","raw_json","fetched_at","created_at","updated_at"
"1683cd74-f2a8-5f18-d30c-421ef8fc886b","recompete-watch","usaspending","Department of Veterans Affairs","Department of Veterans Affairs",,,"Award: 36C79119F0007 — TRIWEST HEALTHCARE ALLIANCE CORP","IGF::CT::IGF PATIENT CENTERED COMMUNITY CARE (PCCC). FY19 FUNDING","2018-10-01 00:00:00","recompete-window","TRIWEST HEALTHCARE ALLIANCE CORP","36C79119F0007","$362,713,312.13",,,"65","pursue","https://www.usaspending.gov/award/36C79119F0007","{""internal_id"":280466921,""Award ID"":""36C79119F0007"",""Recipient Name"":""TRIWEST HEALTHCARE ALLIANCE CORP"",""Award Amount"":362713312.13,""Awarding Agency"":""Department of Veterans Affairs"",""Awarding Sub Agency"":""Department of Veterans Affairs"",""Start Date"":""2018-10-01"",""End Date"":""2024-09-30"",""Description"":""IGF::CT::IGF PATIENT CENTERED COMMUNITY CARE (PCCC). FY19 FUNDING"",""NAICS Code"":null,""awarding_agency_id"":561,""agency_slug"":""department-of-veterans-affairs"",""generated_internal_id"":""CONT_AWD_36C79119F0007_3600_VA79113D0054_3600""}","2026-04-07 08:24:14.226","2026-04-07 08:24:14.226","2026-04-07 08:24:14.226"
"1a5bf072-51fb-5984-3720-fa7e550efa85","incumbent-tracker","usaspending","Department of State","Department of State",,,"INTERNATIONAL DEVELOPMENT SOLUTIONS LLC — Healthcare","OVERSEAS CONTRACT","2012-03-21 00:00:00","expired","INTERNATIONAL DEVELOPMENT SOLUTIONS LLC","SAQMMA12F1044","$720,426,496.27",,,"85","monitor","https://www.usaspending.gov/award/SAQMMA12F1044","{""internal_id"":312017742,""Award ID"":""SAQMMA12F1044"",""Recipient Name"":""INTERNATIONAL DEVELOPMENT SOLUTIONS LLC"",""Award Amount"":720426496.27,""Awarding Agency"":""Department of State"",""Awarding Sub Agency"":""Department of State"",""Start Date"":""2012-03-21"",""End Date"":""2019-02-09"",""Description"":""OVERSEAS CONTRACT"",""NAICS Code"":null,""NAICS Description"":null,""awarding_agency_id"":315,""agency_slug"":""department-of-state"",""generated_internal_id"":""CONT_AWD_SAQMMA12F1044_1900_SAQMMA10D0098_1900""}","2026-06-03 20:13:31.11","2026-06-03 20:13:31.11","2026-06-03 20:13:31.11"
"1e445b1c-59b4-5909-8d53-9ae674bb9cce","forecast","sam_gov","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","NATIONAL INSTITUTES OF HEALTH","Bethesda",,"Technical Support to NIAID's ICER Cambodia","https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=9dd93dff9acb400084391d967901b705","2026-05-31 00:00:00","active",,"75N98026Q00416",,,,"20","wait","https://sam.gov/workspace/contract/opp/9dd93dff9acb400084391d967901b705/view","{""noticeId"":""9dd93dff9acb400084391d967901b705"",""title"":""Technical Support to NIAID's ICER Cambodia"",""solicitationNumber"":""75N98026Q00416"",""fullParentPathName"":""HEALTH AND HUMAN SERVICES, DEPARTMENT OF.NATIONAL INSTITUTES OF HEALTH.NATIONAL INSTITUTES OF HEALTH NIDA"",""fullParentPathCode"":""075.7529.75N950"",""postedDate"":""2026-05-31"",""type"":""Presolicitation"",""baseType"":""Presolicitation"",""archiveType"":""auto15"",""archiveDate"":""2026-06-30"",""typeOfSetAsideDescription"":""No Set aside used"",""typeOfSetAside"":""NONE"",""responseDeadLine"":""2026-06-15T12:00:00-04:00"",""naicsCode"":""541519"",""naicsCodes"":[""541519""],""classificationCode"":""R499"",""active"":""Yes"",""award"":null,""pointOfContact"":[{""fax"":"""",""type"":""primary"",""email"":""kelly.dempsey@nih.gov"",""phone"":"""",""title"":null,""fullName"":""Kelly Dempsey""}],""description"":""https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=9dd93dff9acb400084391d967901b705"",""organizationType"":""OFFICE"",""officeAddress"":{""zipcode"":""20892"",""city"":""Bethesda"",""countryCode"":""USA"",""state"":""MD""},""placeOfPerformance"":{""country"":{""code"":""KHM"",""name"":""CAMBODIA""}},""additionalInfoLink"":null,""uiLink"":""https://sam.gov/workspace/contract/opp/9dd93dff9acb400084391d967901b705/view"",""links"":[{""rel"":""self"",""href"":""https://api.sam.gov/prod/opportunities/v2/search?noticeid=9dd93dff9acb400084391d967901b705&limit=1""}],""resourceLinks"":null}","2026-05-31 23:07:00.265","2026-05-31 23:07:00.265","2026-05-31 23:07:00.265"
"1f381775-a1e2-56b9-7b0f-c2d23bb7e7a4","deployment-medical","state_dept","State Department",,,"British Virgin Islands","British Virgin Islands - Level 1: Exercise Normal Precautions","<p><b><i>There are no changes to the advisory level or risk indicators. Advisory summary was updated.</i></b></p>
<p><b>Exercise normal precautions</b> in the <b>British Virgin Islands</b>.</p>
<p><b>Advisory summary</b></p>
<p>British Virgin Islands is generally a safe destination for travelers.</p>
<ul>
<li>British Virgin Islands regularly experiences hurricanes. Review our information on <a adh","2026-05-22 00:00:00","active",,,,,"Travel Advisory","45","monitor","https://travel.state.gov/content/travel/en/traveladvisories/traveladvisories/british-virgin-islands-travel-advisory.html","{""title"":""British Virgin Islands - Level 1: Exercise Normal Precautions"",""description"":""<p><b><i>There are no changes to the advisory level or risk indicators. Advisory summary was updated.</i></b></p>\n<p><b>Exercise normal precautions</b> in the <b>British Virgin Islands</b>.</p>\n<p><b>Advisory summary</b></p>\n<p>British Virgin Islands is generally a safe destination for travelers.</p>\n<ul>\n<li>British Virgin Islands regularly experiences hurricanes. Review our information on <a adhocenable=\""false\"" href=\""https://travel.state.gov/en/international-travel/help-abroad/crisis-response.html#assistance-item-a98d3b76f2\"" title=\""Weather and Natural Disasters in British Virgin Islands\"">W<u>eather and Natural Disasters</u></a> in British Virgin Islands.</li>\n<li>Review our <u><a adhocenable=\""false\"" href=\""https://travel.state.gov/content/travel/en/international-travel/International-Travel-Country-Information-Pages/BritishVirginIslands.html\"" title=\""Travel Guidance for British Virgin Islands\"">Travel Guidance for British Virgin Islands</a></u> to learn how to prepare for a safe trip.</li>\n</ul>\n<p><b>If you decide to travel to</b> <b>British Virgin Islands:</b></p>\n<ul>\n<li>Enroll in the <a href=\""https://mytravel.state.gov/s/step\"" title=\""Smart Traveler Enrollment Program (STEP)\"" adhocenable=\""false\"">Smart Traveler Enrollment Program (STEP)</a> to get important updates and alerts from the U.S. embassy or consulate. Enrolling helps the U.S. embassy or consulate contact you or your emergency contact in an emergency.</li>\n<li>Review the <a href=\""https://www.osac.gov/Content/Report/c6978ae5-3608-45ca-9900-1c4b57c0cfd6\"" target=\""_blank\"" title=\""Country Security Report\"" adhocenable=\""false\"">Country Security Report</a> for the Eastern Caribbean.</li>\n<li>Before you leave the United States for British Virgin Islands, carefully check your luggage for any loose ammunition or weapons you may have forgotten. Review our information on <u><a adhocenable=\""false\"" href=\""https://travel.state.gov/content/travel/en/international-travel/International-Travel-Country-Information-Pages/BritishVirginIslands.html\"" title=\""Local Laws and Customs\"">Local Laws and Customs</a></u>&nbsp;in British Virgin Islands.</li>\n<li>Visit the Centers for Disease Control and Prevention (CDC) website for the <a href=\""https://wwwnc.cdc.gov/travel/destinations/traveler/none/british-virgin-islands\"" target=\""_blank\"" title=\""CDC latest Travel Health Information\"" adhocenable=\""false\"">latest&nbsp;Travel Health Information&nbsp;</a>for British Virgin Islands.</li>\n<li>Whether you&#8217;re a first time or frequent traveler, use the <a href=\""https://travel.state.gov/en/international-travel/planning/checklist.html\"" title=\""International Travel Checklist\"" adhocenable=\""false\"">International Travel Checklist</a>.</li>\n<li>We highly recommend that you buy travel insurance before you travel.&nbsp;Check with your&nbsp;<a href=\""https://travel.state.gov/en/international-travel/planning/guidance/insurance.html\"" title=\""Travel Insurance\"" adhocenable=\""false\"">travel insurance provider</a>&nbsp;about evacuation assistance, medical insurance, and trip cancelation coverage.</li>\n</ul>"",""link"":""https://travel.state.gov/content/travel/en/traveladvisories/traveladvisories/british-virgin-islands-travel-advisory.html"",""pubDate"":""Fri, 22 May 2026""}","2026-06-03 20:13:15.131","2026-06-03 20:13:15.131","2026-06-03 20:13:15.131"
"201bedaa-6a63-5189-c67b-c704d5e3bb41","forecast","sam_gov","DEPT OF DEFENSE","DEPT OF THE NAVY","MECHANICSBURG",,"48--VALVE,SELF-CLOSING","https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=4113dc5d9993484daa2046c2e5be40bd","2026-05-30 00:00:00","active",,"N0010426QBV72",,,,"20","wait","https://sam.gov/workspace/contract/opp/4113dc5d9993484daa2046c2e5be40bd/view","{""noticeId"":""4113dc5d9993484daa2046c2e5be40bd"",""title"":""48--VALVE,SELF-CLOSING"",""solicitationNumber"":""N0010426QBV72"",""fullParentPathName"":""DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSUP.NAVSUP WEAPON SYSTEMS SUPPORT.NAVSUP WSS MECHANICSBURG.NAVSUP WEAPON SYSTEMS SUPPORT MECH"",""fullParentPathCode"":""017.1700.NAVSUP.NAVSUP WSS.NAVSUP WSS MECH.N00104"",""postedDate"":""2026-05-30"",""type"":""Presolicitation"",""baseType"":""Presolicitation"",""archiveType"":""autocustom"",""archiveDate"":""2026-07-29"",""typeOfSetAsideDescription"":""Total Small Business Set-Aside (FAR 19.5)"",""typeOfSetAside"":""SBA"",""responseDeadLine"":""2026-07-14T00:00:00-04:00"",""naicsCode"":null,""naicsCodes"":[],""classificationCode"":""4820"",""active"":""Yes"",""award"":null,""pointOfContact"":[{""fax"":null,""type"":""primary"",""email"":""MELISSA.FURNESS@NAVY.MIL"",""phone"":null,""title"":null,""fullName"":""MELISSA A. FURNESS, N9432.17, PHONE (771)229-0075, EMAIL MELISSA.FURNESS@NAVY.MIL""}],""description"":""https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=4113dc5d9993484daa2046c2e5be40bd"",""organizationType"":""OFFICE"",""officeAddress"":{""zipcode"":""17050-0788"",""city"":""MECHANICSBURG"",""countryCode"":""USA"",""state"":""PA""},""placeOfPerformance"":null,""additionalInfoLink"":null,""uiLink"":""https://sam.gov/workspace/contract/opp/4113dc5d9993484daa2046c2e5be40bd/view"",""links"":[{""rel"":""self"",""href"":""https://api.sam.gov/prod/opportunities/v2/search?noticeid=4113dc5d9993484daa2046c2e5be40bd&limit=1""}],""resourceLinks"":null}","2026-05-31 23:07:00.265","2026-05-31 23:07:00.265","2026-05-31 23:07:00.265"
"20d6242e-57b1-5352-a959-7494fb772527","incumbent-tracker","usaspending","Department of Defense","Department of the Army",,,"TRIPLE CANOPY INC — Healthcare","SECURITY SUPPORT SERVICES IN SUPPORT OF ARMY SUPPORT- GROUP KUWAIT.","2020-07-22 00:00:00","active","TRIPLE CANOPY INC","W52P1J20F0496","$242,941,799.74",,,"85","monitor","https://www.usaspending.gov/award/W52P1J20F0496","{""internal_id"":349010444,""Award ID"":""W52P1J20F0496"",""Recipient Name"":""TRIPLE CANOPY INC"",""Award Amount"":242941799.74,""Awarding Agency"":""Department of Defense"",""Awarding Sub Agency"":""Department of the Army"",""Start Date"":""2020-07-22"",""End Date"":""2026-10-30"",""Description"":""SECURITY SUPPORT SERVICES IN SUPPORT OF ARMY SUPPORT- GROUP KUWAIT."",""NAICS Code"":null,""NAICS Description"":null,""awarding_agency_id"":1173,""agency_slug"":""department-of-defense"",""generated_internal_id"":""CONT_AWD_W52P1J20F0496_9700_W52P1J19D0005_9700""}","2026-06-03 20:13:31.11","2026-06-03 20:13:31.11","2026-06-03 20:13:31.11"
"227eb063-c325-5b3f-d14b-c2cf04690896","deployment-medical","state_dept","State Department",,,"Timor-Leste","Timor-Leste - Level 2: Exercise Increased Caution","<p><b><i>There was no change to the advisory level or risk indicators. Advisory summary was updated.</i></b></p>
<p>Exercise Increased Caution in Timor-Leste due to risk of <b>unrest </b>and <b>crime</b>.&nbsp;Read the entire Travel Advisory.</p>
<p><b>Advisory summary</b></p>
<ul>
<li>Police in Timor-Leste sometimes use force and tear gas against protestors.&nbsp;</li>
<li>Stone throwing attacks ","2026-05-21 00:00:00","active",,,,,"Travel Advisory","45","monitor","https://travel.state.gov/content/travel/en/traveladvisories/traveladvisories/timor-leste-travel-advisory.html","{""title"":""Timor-Leste - Level 2: Exercise Increased Caution"",""description"":""<p><b><i>There was no change to the advisory level or risk indicators. Advisory summary was updated.</i></b></p>\n<p>Exercise Increased Caution in Timor-Leste due to risk of <b>unrest </b>and <b>crime</b>.&nbsp;Read the entire Travel Advisory.</p>\n<p><b>Advisory summary</b></p>\n<ul>\n<li>Police in Timor-Leste sometimes use force and tear gas against protestors.&nbsp;</li>\n<li>Stone throwing attacks on vehicles can occur during gang conflicts and periods of unrest.&nbsp;</li>\n<li>Sex-based violence and sexual harassment are common in Timor-Leste.</li>\n</ul>\n<p><b>If you decide to travel to Timor-Leste:</b></p>\n<ul>\n<li>Enroll in the <a href=\""https://mytravel.state.gov/s/step\"" title=\""Smart Traveler Enrollment Program (STEP)\"" adhocenable=\""false\"">Smart Traveler Enrollment Program (STEP)</a> to get important updates and alerts from the U.S. embassy or consulate. Enrolling helps the U.S. embassy or consulate contact you or your emergency contact in an emergency.</li>\n<li>Review the&#8239;<a href=\""https://www.osac.gov/Content/Report/a04ec7bd-520d-4d00-937b-1cc10a6b8bab\"" target=\""_blank\"" title=\""Country Security Report\"" adhocenable=\""false\"">Country Security Report</a>&#8239;for Timor-Leste.</li>\n<li>Keep a low profile</li>\n<li>Always be aware of your personal safety and security.&#8239;</li>\n<li>Use caution when walking or driving at night.</li>\n<li>Avoid demonstrations or crowds</li>\n<li>Keep travel documents up-to-date and easily accessible.</li>\n<li>Review our information on <a href=\""https://travel.state.gov/en/international-travel/travel-advisories/crime.html\"" title=\""Crime Abroad\"" adhocenable=\""false\"">Crime Abroad</a> and for <a href=\""https://travel.state.gov/en/international-travel/help-abroad/victims-crime.html\"" title=\""Victims of Crime\"" adhocenable=\""false\"">Victims of Crime</a>.</li>\n<li>Visit the Centers for Disease Control and Prevention (CDC) website for the <a href=\""https://wwwnc.cdc.gov/travel/destinations/traveler/none/east-timor\"" target=\""_blank\"" title=\""CDC latest Travel Health Information\"" adhocenable=\""false\"">latest Travel Health Information</a> for Timor-Leste.</li>\n<li>Whether you&#8217;re a first time or frequent traveler, use <a href=\""https://travel.state.gov/en/international-travel/planning/checklist.html\"" title=\""the International Travel Checklist\"" adhocenable=\""false\"">the International Travel Checklist</a>.&nbsp;</li>\n<li>We highly recommend that you buy travel insurance before you travel. Check with your <a href=\""https://travel.state.gov/en/international-travel/planning/guidance/insurance.html\"" title=\""Travel Insurance\"" adhocenable=\""false\"">travel insurance provider</a> about evacuation assistance, medical insurance, and trip cancelation coverage.</li>\n</ul>"",""link"":""https://travel.state.gov/content/travel/en/traveladvisories/traveladvisories/timor-leste-travel-advisory.html"",""pubDate"":""Thu, 21 May 2026""}","2026-06-03 20:13:15.131","2026-06-03 20:13:15.131","2026-06-03 20:13:15.131"
"23dd8d2c-6b4f-56c0-19c3-530b8d472e6f","forecast","sam_gov","VETERANS AFFAIRS, DEPARTMENT OF","VETERANS AFFAIRS, DEPARTMENT OF","HAMPTON",,"Durham Getinge Premium Service Plan Contract (One Year)","https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=cc587868712642a990be1bc2406a273e","2026-05-29 00:00:00","active",,"36C24626Q0401",,,,"20","wait","https://sam.gov/workspace/contract/opp/cc587868712642a990be1bc2406a273e/view","{""noticeId"":""cc587868712642a990be1bc2406a273e"",""title"":""Durham Getinge Premium Service Plan Contract (One Year)"",""solicitationNumber"":""36C24626Q0401"",""fullParentPathName"":""VETERANS AFFAIRS, DEPARTMENT OF.VETERANS AFFAIRS, DEPARTMENT OF.246-NETWORK CONTRACTING OFFICE 6 (36C246)"",""fullParentPathCode"":""036.3600.36C246"",""postedDate"":""2026-05-29"",""type"":""Presolicitation"",""baseType"":""Presolicitation"",""archiveType"":""autocustom"",""archiveDate"":""2026-07-02"",""typeOfSetAsideDescription"":null,""typeOfSetAside"":"""",""responseDeadLine"":""2026-06-12T10:00:00-04:00"",""naicsCode"":""339113"",""naicsCodes"":[""339113""],""classificationCode"":""J065"",""active"":""Yes"",""award"":{""awardee"":{}},""pointOfContact"":[{""fax"":"""",""type"":""primary"",""email"":""monique.cordero@va.gov"",""phone"":"""",""title"":""Contract Specialist"",""fullName"":""Monique Cordero""}],""description"":""https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=cc587868712642a990be1bc2406a273e"",""organizationType"":""OFFICE"",""officeAddress"":{""zipcode"":""23667"",""city"":""HAMPTON"",""countryCode"":""USA"",""state"":""VA""},""placeOfPerformance"":{""streetAddress"":""Department of Veterans Affairs Durham VA Medical Center"",""streetAddress2"":""508 Fulton Street"",""city"":{""name"":""Durham""},""state"":{""name"":""NC""},""zip"":""27705"",""country"":{""name"":""""}},""additionalInfoLink"":null,""uiLink"":""https://sam.gov/workspace/contract/opp/cc587868712642a990be1bc2406a273e/view"",""links"":[{""rel"":""self"",""href"":""https://api.sam.gov/prod/opportunities/v2/search?noticeid=cc587868712642a990be1bc2406a273e&limit=1""}],""resourceLinks"":[""https://sam.gov/api/prod/opps/v3/opportunities/resources/files/1f8e4b1667c74cf5841d4d6e250e095b/download"",""https://sam.gov/api/prod/opps/v3/opportunities/resources/files/867e6165e77045d98997a6d961897601/download""]}","2026-05-31 23:07:00.265","2026-05-31 23:07:00.265","2026-05-31 23:07:00.265"
"240e79d8-e54a-57cb-0e14-b8a28371ea00","incumbent-tracker","usaspending","Department of State","Department of State",,,"TRIPLE CANOPY INC — Healthcare","WORLDWIDE PROTECTIVE SERVICES - BAGHDAD","2011-02-10 00:00:00","expired","TRIPLE CANOPY INC","SAQMMA11F0677","$948,929,794.21",,,"85","monitor","https://www.usaspending.gov/award/SAQMMA11F0677","{""internal_id"":312008637,""Award ID"":""SAQMMA11F0677"",""Recipient Name"":""TRIPLE CANOPY INC"",""Award Amount"":948929794.21,""Awarding Agency"":""Department of State"",""Awarding Sub Agency"":""Department of State"",""Start Date"":""2011-02-10"",""End Date"":""2016-11-07"",""Description"":""WORLDWIDE PROTECTIVE SERVICES - BAGHDAD"",""NAICS Code"":null,""NAICS Description"":null,""awarding_agency_id"":315,""agency_slug"":""department-of-state"",""generated_internal_id"":""CONT_AWD_SAQMMA11F0677_1900_SAQMMA10D0104_1900""}","2026-06-03 20:13:31.11","2026-06-03 20:13:31.11","2026-06-03 20:13:31.11"
"252da794-5a83-5b8b-7698-290cdb593f29","recompete-watch","usaspending","Department of Veterans Affairs","Department of Veterans Affairs",,,"Award: 36C10X26N0033 — QTC MEDICAL SERVICES INC","FY26 FUNDING MEDICAL DISABILITY EXAMINATIONS","2026-01-01 00:00:00","recompete-window","QTC MEDICAL SERVICES INC","36C10X26N0033","$392,676,748.18",,,"65","pursue","https://www.usaspending.gov/award/36C10X26N0033","{""internal_id"":353959210,""Award ID"":""36C10X26N0033"",""Recipient Name"":""QTC MEDICAL SERVICES INC"",""Award Amount"":392676748.18,""Awarding Agency"":""Department of Veterans Affairs"",""Awarding Sub Agency"":""Department of Veterans Affairs"",""Start Date"":""2026-01-01"",""End Date"":""2026-12-31"",""Description"":""FY26 FUNDING MEDICAL DISABILITY EXAMINATIONS"",""NAICS Code"":null,""awarding_agency_id"":561,""agency_slug"":""department-of-veterans-affairs"",""generated_internal_id"":""CONT_AWD_36C10X26N0033_3600_36C10X25D0003_3600""}","2026-04-07 08:24:14.226","2026-04-07 08:24:14.226","2026-04-07 08:24:14.226"
"25f74788-25f1-5c44-fbe9-c61f1cb850c8","recompete-watch","usaspending","Department of Veterans Affairs","Department of Veterans Affairs",,,"Award: 36C10X26N0045 — OPTUMSERVE HEALTH SERVICES, INC.","FY26 FUNDING MEDICAL DISABILITY EXAMINATIONS","2026-01-01 00:00:00","recompete-window","OPTUMSERVE HEALTH SERVICES, INC.","36C10X26N0045","$356,623,261.54",,,"65","pursue","https://www.usaspending.gov/award/36C10X26N0045","{""internal_id"":353976800,""Award ID"":""36C10X26N0045"",""Recipient Name"":""OPTUMSERVE HEALTH SERVICES, INC."",""Award Amount"":356623261.54,""Awarding Agency"":""Department of Veterans Affairs"",""Awarding Sub Agency"":""Department of Veterans Affairs"",""Start Date"":""2026-01-01"",""End Date"":""2026-12-31"",""Description"":""FY26 FUNDING MEDICAL DISABILITY EXAMINATIONS"",""NAICS Code"":null,""awarding_agency_id"":561,""agency_slug"":""department-of-veterans-affairs"",""generated_internal_id"":""CONT_AWD_36C10X26N0045_3600_36C10X25D0002_3600""}","2026-04-07 08:24:14.226","2026-04-07 08:24:14.226","2026-04-07 08:24:14.226"
"2645bbfb-c04d-5a5c-4661-916a7d99c464","recompete-watch","usaspending","Department of State","Department of State",,,"Award: SAQMMA16F4675 — TRIPLE CANOPY INC","IGF::OT::IGF BAGHDAD PROTECTIVE SECURITY OFFICE OF OVERSEAS PROTECTIVE SERVICES  BUREAU FOR DIPLOMATIC SECURITY US DEPARTMENT OF STATE","2016-09-30 00:00:00","recompete-window","TRIPLE CANOPY INC","SAQMMA16F4675","$648,205,281.61",,,"90","pursue","https://www.usaspending.gov/award/SAQMMA16F4675","{""internal_id"":312053926,""Award ID"":""SAQMMA16F4675"",""Recipient Name"":""TRIPLE CANOPY INC"",""Award Amount"":648205281.61,""Awarding Agency"":""Department of State"",""Awarding Sub Agency"":""Department of State"",""Start Date"":""2016-09-30"",""End Date"":""2022-06-27"",""Description"":""IGF::OT::IGF BAGHDAD PROTECTIVE SECURITY OFFICE OF OVERSEAS PROTECTIVE SERVICES  BUREAU FOR DIPLOMATIC SECURITY US DEPARTMENT OF STATE"",""NAICS Code"":null,""awarding_agency_id"":315,""agency_slug"":""department-of-state"",""generated_internal_id"":""CONT_AWD_SAQMMA16F4675_1900_SAQMMA16D0048_1900""}","2026-04-07 08:24:14.226","2026-04-07 08:24:14.226","2026-04-07 08:24:14.226"
"2664cb0b-2dca-558e-3968-dabb3e38381e","incumbent-tracker","usaspending","Department of Homeland Security","Office of Procurement Operations",,,"TRIPLE CANOPY INC — Healthcare","PROTECTIVE SECURITY OFFICER (PSO) SERVICES IN SILVER SPRING AND BELTSVILLE MD","2019-10-01 00:00:00","expired","TRIPLE CANOPY INC","70RFP219FREC00121","$133,302,725.29",,,"85","monitor","https://www.usaspending.gov/award/70RFP219FREC00121","{""internal_id"":291241149,""Award ID"":""70RFP219FREC00121"",""Recipient Name"":""TRIPLE CANOPY INC"",""Award Amount"":133302725.29,""Awarding Agency"":""Department of Homeland Security"",""Awarding Sub Agency"":""Office of Procurement Operations"",""Start Date"":""2019-10-01"",""End Date"":""2025-02-28"",""Description"":""PROTECTIVE SECURITY OFFICER (PSO) SERVICES IN SILVER SPRING AND BELTSVILLE MD"",""NAICS Code"":null,""NAICS Description"":null,""awarding_agency_id"":766,""agency_slug"":""department-of-homeland-security"",""generated_internal_id"":""CONT_AWD_70RFP219FREC00121_7001_70RFP218DEC000018_7001""}","2026-06-03 20:13:31.11","2026-06-03 20:13:31.11","2026-06-03 20:13:31.11"
"2cfa9e25-8b53-5469-28e5-aae13b9808ac","deployment-medical","state_dept","State Department",,,"Chile","Chile - Level 2: Exercise Increased Caution","<p><b>The health risk indicator was added. There were no changes to the advisory level.&nbsp;Updated to include Health Information.</b></p>
<p><b>Exercise increased caution </b>in Chile due to<b>&nbsp;crime </b>and&nbsp;<b>civil unrest.</b></p>
<p><b>Health</b><br>
The U.S. Centers for Disease Control (CDC) has issued a Level 1 Travelers&#8217; Health Notice for Andes virus (Hantavirus) in the reg","2026-05-20 00:00:00","active",,,,,"Travel Advisory","45","monitor","https://travel.state.gov/content/travel/en/traveladvisories/traveladvisories/chile-travel-advisory.html","{""title"":""Chile - Level 2: Exercise Increased Caution"",""description"":""<p><b>The health risk indicator was added. There were no changes to the advisory level.&nbsp;Updated to include Health Information.</b></p>\n<p><b>Exercise increased caution </b>in Chile due to<b>&nbsp;crime </b>and&nbsp;<b>civil unrest.</b></p>\n<p><b>Health</b><br>\nThe U.S. Centers for Disease Control (CDC) has issued a Level 1 Travelers&#8217; Health Notice for Andes virus (Hantavirus) in the region. The risk for most travelers is extremely low; the United States is working with international partners to investigate and prevent further viral spread. Review the CDC&#8217;s Travelers&#8217; Health Notice for more information on <a href=\""https://wwwnc.cdc.gov/travel/notices/level1/andes-virus-south-america\"">Andes virus</a>.&nbsp;</p>\n<p><b>Country Summary:</b>&nbsp;Street crime (e.g., muggings, pick-pocketing, theft) is common in Chile. Rates of violent crime, such as assaults, homicide, carjackings, and residential break-ins, are increasing.</p>\n<p>Large-scale demonstrations periodically occur in Santiago and other cities in Chile. Demonstrations can take place with little or no notice, and often result in disruptions to transportation, including public bus and Santiago metro services.Read the&nbsp;<a href=\""https://travel.state.gov/content/travel/en/international-travel/International-Travel-Country-Information-Pages/Chile.html\"">country information page</a>&nbsp;for additional information on travel to Chile.</p>\n<p>If you decide to travel to Chile:</p>\n<ul>\n<li>Do not leave luggage unattended, even in locked vehicles.</li>\n<li>Always carry a copy of your U.S. passport and visa (if applicable).&nbsp; Keep original documents in a secure location.</li>\n<li>Avoid demonstrations.</li>\n<li>Follow the instructions of local authorities including movement restrictions and obey all curfews.</li>\n<li>Find a safe location and shelter in place if in the vicinity of large gatherings or protests.</li>\n<li>Review the&nbsp;<a href=\""https://www.osac.gov/Content/Browse/Report?subContentTypes=Country%20Security%20Report\"">Country Security Report</a>&nbsp;for Chile.</li>\n<li>Enroll in the&nbsp;<a href=\""https://step.state.gov/\"">Smart Traveler Enrollment Program (STEP)</a>&nbsp;to receive Alerts and make it easier to locate you in an emergency.</li>\n<li>Follow the U.S. Embassy and Department of State on&nbsp;<a href=\""https://travel.state.gov/content/travel/en/traveladvisories/traveladvisories/chile-travel-advisory.html#ExternalPopup\"">Facebook</a><u>, </u><a adhocenable=\""false\"" href=\""https://www.instagram.com/statedept/\"">Instagram</a><u>,</u>&nbsp;and&nbsp;<a href=\""https://travel.state.gov/content/travel/en/traveladvisories/traveladvisories/chile-travel-advisory.html#ExternalPopup\"">X/Twitter</a>.</li>\n<li>Prepare a contingency plan for emergency situations. Review the&nbsp;<a href=\""https://travel.state.gov/content/travel/en/international-travel/before-you-go/travelers-checklist.html\"">Traveler&#8217;s Checklist</a>.</li>\n<li>Visit the CDC page for the latest&nbsp;<a href=\""https://travel.state.gov/content/travel/en/traveladvisories/traveladvisories/chile-travel-advisory.html#ExternalPopup\"">Travel Health Information</a>&nbsp;related to your travel.</li>\n</ul>"",""link"":""https://travel.state.gov/content/travel/en/traveladvisories/traveladvisories/chile-travel-advisory.html"",""pubDate"":""Wed, 20 May 2026""}","2026-06-03 20:13:15.131","2026-06-03 20:13:15.131","2026-06-03 20:13:15.131"
